E:\dataset_cnn\guiding_per\2996_0_9615.png	0.98315001	0.923281014	5.007282546	0.517349513	0.719249661	0.199387046	0.161096151	2
E:\dataset_cnn\guiding_per\2997_0_6067.png	0.98290433	0.92356387	4.916607092	0.520703573	0.721575741	0.198518991	0.160480049	2
E:\dataset_cnn\guiding_per\2998_0_3972.png	0.982945402	0.923967388	5.034331736	0.519169305	0.720514701	0.198621347	0.159824578	2
E:\dataset_cnn\guiding_per\2999_0_639.png	0.983045888	0.923566429	4.93278662	0.518840323	0.720285074	0.198509149	0.160474143	2
E:\dataset_cnn\guiding_per\299_0_6684.png	0.979951728	0.941059618	4.437405024	0.651460098	0.807123091	0.172843443	0.12704121	2
E:\dataset_cnn\guiding_per\29_0_7596.png	0.9856774	0.923173934	5.324665151	0.493144756	0.702223847	0.191478096	0.159956459	2
E:\dataset_cnn\guiding_per\2_0_1140.png	0.988694192	0.89778834	5.597594849	0.422453062	0.649941086	0.323036738	0.224029195	2
E:\dataset_cnn\guiding_per\3000_0_2489.png	0.987648323	0.78345794	6.061464947	0.088225568	0.296924315	0.676031234	0.47300859	2
E:\dataset_cnn\guiding_per\3001_0_9254.png	0.988661678	0.802509737	6.552828457	0.099523923	0.315236465	0.62068039	0.432182422	2
E:\dataset_cnn\guiding_per\3002_0_8452.png	0.988733187	0.80779794	6.548671158	0.103662999	0.321797314	0.617684516	0.422765692	2
E:\dataset_cnn\guiding_per\3003_0_8851.png	0.988881771	0.808922927	6.488102658	0.106631433	0.326450499	0.61348793	0.420132	2
E:\dataset_cnn\guiding_per\3004_0_3265.png	0.989014881	0.814916661	6.50823152	0.108831567	0.329815668	0.607225529	0.408980143	2
E:\dataset_cnn\guiding_per\3005_0_1949.png	0.988948428	0.815791927	6.562609521	0.108173348	0.328797254	0.608179209	0.407676091	2
E:\dataset_cnn\guiding_per\3006_0_5936.png	0.988594381	0.807224748	6.586142398	0.099605816	0.315463287	0.621648833	0.42432268	2
E:\dataset_cnn\guiding_per\3007_0_2017.png	0.988759264	0.804038467	6.560099379	0.101195375	0.317921536	0.615225025	0.428695437	2
E:\dataset_cnn\guiding_per\3008_0_5755.png	0.988869378	0.810182713	6.488938603	0.106102701	0.325657667	0.612086443	0.417724671	2
E:\dataset_cnn\guiding_per\3009_0_6858.png	0.988487825	0.804715092	6.575055465	0.096213918	0.31004139	0.625647597	0.42920131	2
E:\dataset_cnn\guiding_per\300_0_9660.png	0.979590398	0.940268526	4.446352624	0.636260283	0.797649262	0.175479104	0.128798973	2
E:\dataset_cnn\guiding_per\3010_0_7022.png	0.98873417	0.807942818	6.523573477	0.103385393	0.321407207	0.618448247	0.422480277	2
E:\dataset_cnn\guiding_per\3011_0_8673.png	0.988765896	0.806872616	6.540509711	0.104512294	0.323126841	0.620333955	0.424645495	2
E:\dataset_cnn\guiding_per\3012_0_2494.png	0.988774147	0.806507797	6.554204226	0.102054905	0.319267201	0.613222199	0.424212451	2
E:\dataset_cnn\guiding_per\3013_0_4911.png	0.988889842	0.811312893	6.474391592	0.104650422	0.323387769	0.608483324	0.415255338	2
E:\dataset_cnn\guiding_per\3014_0_8243.png	0.988680098	0.8037455	6.576054944	0.100998916	0.317630931	0.617794745	0.429548729	2
E:\dataset_cnn\guiding_per\3015_0_2789.png	0.988755702	0.807869869	6.533454918	0.104217315	0.322667674	0.618088034	0.422649558	2
E:\dataset_cnn\guiding_per\3016_0_7884.png	0.989013805	0.815088431	6.497500781	0.111580234	0.333936101	0.607680225	0.408799052	2
E:\dataset_cnn\guiding_per\3017_0_614.png	0.988811005	0.808618181	6.526986105	0.104286179	0.322822662	0.615928721	0.420964624	2
E:\dataset_cnn\guiding_per\3018_0_9963.png	0.988927099	0.813168317	6.48844934	0.10484727	0.323682678	0.606175398	0.411807721	2
E:\dataset_cnn\guiding_per\3019_0_1925.png	0.988762272	0.80736832	6.453425796	0.10563717	0.32492056	0.618801572	0.423559933	2
E:\dataset_cnn\guiding_per\301_0_1344.png	0.979852776	0.940533077	4.435678729	0.637142935	0.798203117	0.174345317	0.128169092	2
E:\dataset_cnn\guiding_per\3020_0_2467.png	0.988412312	0.801136386	6.549420543	0.096087331	0.309826992	0.627535273	0.435502094	2
E:\dataset_cnn\guiding_per\3021_0_6483.png	0.988502778	0.803580879	6.579573069	0.095057271	0.30815605	0.621214805	0.430407927	2
E:\dataset_cnn\guiding_per\3022_0_2881.png	0.988622453	0.803782633	6.547116204	0.101326036	0.318153391	0.621343734	0.430048698	2
E:\dataset_cnn\guiding_per\3023_0_4117.png	0.989022132	0.814357022	6.507326696	0.109846852	0.331343315	0.607551296	0.410055863	2
E:\dataset_cnn\guiding_per\3024_0_1036.png	0.987050761	0.818135987	5.999176467	0.136686766	0.369544161	0.512498228	0.388448956	2
E:\dataset_cnn\guiding_per\3025_0_2895.png	0.987334604	0.824677018	6.54504504	0.141225348	0.375664595	0.50022538	0.375546225	2
E:\dataset_cnn\guiding_per\3026_0_2912.png	0.987557026	0.827156708	6.534164406	0.140590727	0.374794224	0.488423958	0.369372402	2
E:\dataset_cnn\guiding_per\3027_0_4863.png	0.987509034	0.828105114	6.479024111	0.145138723	0.380845339	0.494369449	0.368841923	2
E:\dataset_cnn\guiding_per\3028_0_3782.png	0.987488064	0.824591781	6.527935739	0.147350892	0.383732956	0.497342687	0.375163376	2
E:\dataset_cnn\guiding_per\3029_0_2926.png	0.987881699	0.835107874	6.455435658	0.17396078	0.416964818	0.487620859	0.355942145	2
E:\dataset_cnn\guiding_per\302_0_8520.png	0.979702737	0.940946043	4.403717466	0.648314161	0.805171418	0.174719309	0.127543147	2
E:\dataset_cnn\guiding_per\3030_0_5371.png	0.987045072	0.821614444	6.509646522	0.13352733	0.365273424	0.504706396	0.381367709	2
E:\dataset_cnn\guiding_per\3031_0_7104.png	0.987482288	0.826091299	6.524567042	0.141554737	0.37606798	0.492731757	0.371940153	2
E:\dataset_cnn\guiding_per\3032_0_5448.png	0.987287238	0.824651788	6.510505556	0.137323562	0.370403849	0.495774872	0.374831704	2
E:\dataset_cnn\guiding_per\3033_0_7086.png	0.987777915	0.833868385	6.454145371	0.169687226	0.411807555	0.490248646	0.358445925	2
E:\dataset_cnn\guiding_per\3034_0_1484.png	0.987404038	0.822399272	6.529656189	0.139218451	0.373007093	0.498139881	0.378980064	2
E:\dataset_cnn\guiding_per\3035_0_1612.png	0.987153312	0.822948253	6.517003642	0.134929788	0.367194844	0.502200649	0.37874189	2
E:\dataset_cnn\guiding_per\3036_0_2353.png	0.987290077	0.825860691	6.539468886	0.141446452	0.37594429	0.494909769	0.372598576	2
E:\dataset_cnn\guiding_per\3037_0_4473.png	0.987146666	0.820673622	6.490516893	0.1406415	0.374854782	0.508927587	0.383624457	2
E:\dataset_cnn\guiding_per\3038_0_6068.png	0.987252193	0.822327519	6.49815167	0.143786063	0.379045711	0.50561382	0.380300847	2
E:\dataset_cnn\guiding_per\3039_0_2829.png	0.987474628	0.825760634	6.559109845	0.151236142	0.388780238	0.498278652	0.37334164	2
E:\dataset_cnn\guiding_per\303_0_4910.png	0.979514956	0.94132161	4.421012757	0.657345735	0.810760585	0.175475167	0.127043178	2
E:\dataset_cnn\guiding_per\3040_0_6592.png	0.987328052	0.826478601	6.525682556	0.142391525	0.377196705	0.492354812	0.371157722	2
E:\dataset_cnn\guiding_per\3041_0_7227.png	0.987261512	0.823870173	6.505285205	0.149416811	0.386363602	0.506306689	0.377860056	2
E:\dataset_cnn\guiding_per\3042_0_1808.png	0.987025291	0.822147157	6.522721523	0.13381325	0.365672055	0.507895172	0.381040958	2
E:\dataset_cnn\guiding_per\3043_0_4328.png	0.987264932	0.822724744	6.511610477	0.138446498	0.371915852	0.50129421	0.378963333	2
E:\dataset_cnn\guiding_per\3044_0_3391.png	0.987075327	0.819157119	6.484587586	0.136799452	0.369690541	0.508855741	0.386154809	2
E:\dataset_cnn\guiding_per\3045_0_3168.png	0.986848595	0.819562599	6.533282512	0.13226355	0.363548395	0.513714687	0.38624437	2
E:\dataset_cnn\guiding_per\3046_0_138.png	0.987204276	0.823837266	6.504552102	0.139844032	0.373824699	0.503267511	0.37739355	2
E:\dataset_cnn\guiding_per\3047_0_7143.png	0.987104878	0.820485248	6.509414054	0.133596093	0.365331212	0.504669981	0.383228812	2
E:\dataset_cnn\guiding_per\3048_0_2674.png	0.936946839	0.777523353	6.159565965	0.129244029	0.359379875	0.539980749	0.460702279	2
E:\dataset_cnn\guiding_per\3049_0_2654.png	0.943671908	0.80036224	6.23360559	0.143072252	0.37806068	0.485601301	0.413603867	2
E:\dataset_cnn\guiding_per\304_0_246.png	0.979910373	0.941406053	4.458440134	0.65491401	0.809261242	0.174713404	0.126775479	2
E:\dataset_cnn\guiding_per\3050_0_8304.png	0.944902163	0.797540764	6.240183859	0.139339094	0.373097444	0.481018912	0.417542596	2
E:\dataset_cnn\guiding_per\3051_0_3744.png	0.94571116	0.797958483	6.227792326	0.140922817	0.375210537	0.483915383	0.417299501	2
E:\dataset_cnn\guiding_per\3052_0_8725.png	0.946219622	0.804502698	6.20368486	0.143557349	0.378760542	0.469117103	0.403985379	2
E:\dataset_cnn\guiding_per\3053_0_1015.png	0.944298708	0.794421142	6.240655106	0.138375864	0.37186366	0.499898628	0.425873764	2
E:\dataset_cnn\guiding_per\3054_0_2139.png	0.946052704	0.805289326	6.2129522	0.145861445	0.381757371	0.468563004	0.402567161	2
E:\dataset_cnn\guiding_per\3055_0_7735.png	0.946251824	0.803828458	6.217179109	0.14905228	0.385945551	0.470111135	0.405245142	2
E:\dataset_cnn\guiding_per\3056_0_7265.png	0.944804205	0.799922405	6.203487695	0.143969209	0.379254046	0.478516117	0.413156061	2
E:\dataset_cnn\guiding_per\3057_0_2415.png	0.946059512	0.804531269	6.231086071	0.143579527	0.378784096	0.469303115	0.403939122	2
E:\dataset_cnn\guiding_per\3058_0_1719.png	0.946768991	0.809540668	6.161343003	0.149512862	0.386559532	0.459317523	0.393955499	2
E:\dataset_cnn\guiding_per\3059_0_790.png	0.946193471	0.802111701	6.256178128	0.142367664	0.377141912	0.47578499	0.409037226	2
E:\dataset_cnn\guiding_per\305_0_1578.png	0.980021156	0.940556697	4.508311906	0.63763185	0.798509049	0.173849285	0.128047052	2
E:\dataset_cnn\guiding_per\3060_0_4215.png	0.945439651	0.805711382	6.202890399	0.143297533	0.378381658	0.465195106	0.40131724	2
E:\dataset_cnn\guiding_per\3061_0_8657.png	0.94503752	0.805459394	6.19658295	0.149043325	0.385922978	0.465681296	0.40180343	2
E:\dataset_cnn\guiding_per\3062_0_419.png	0.944021343	0.796937259	6.229426402	0.140114707	0.374108445	0.485530439	0.419300359	2
E:\dataset_cnn\guiding_per\3063_0_4325.png	0.945533175	0.811465877	6.189906491	0.149635632	0.386681984	0.446480733	0.388622173	2
E:\dataset_cnn\guiding_per\3064_0_1193.png	0.946535149	0.811149228	6.153050645	0.151452794	0.389045706	0.453719451	0.390341553	2
E:\dataset_cnn\guiding_per\3065_0_6446.png	0.939843146	0.798682853	6.189902986	0.150381996	0.387629671	0.483103427	0.416001354	2
E:\dataset_cnn\guiding_per\3066_0_8979.png	0.945911281	0.804855391	6.177276373	0.149265573	0.3862121	0.46591947	0.402805335	2
E:\dataset_cnn\guiding_per\3067_0_1221.png	0.943300085	0.797602936	6.240456905	0.138564234	0.372023878	0.485295218	0.418181335	2
E:\dataset_cnn\guiding_per\3068_0_9359.png	0.945956829	0.802322914	6.22785822	0.144126517	0.379487678	0.478569263	0.409193712	2
E:\dataset_cnn\guiding_per\3069_0_1951.png	0.947238713	0.814099627	6.141551709	0.158588071	0.398103393	0.444888314	0.383907903	2
E:\dataset_cnn\guiding_per\306_0_6627.png	0.97984396	0.941234017	4.445388724	0.656163509	0.810031077	0.173099332	0.126793194	2
E:\dataset_cnn\guiding_per\3070_0_7645.png	0.944110356	0.800364932	6.2150989	0.143386619	0.378462637	0.475848962	0.411988812	2
E:\dataset_cnn\guiding_per\3071_0_3507.png	0.946674626	0.795581572	6.278343229	0.136744677	0.369572795	0.489924847	0.422307059	2
E:\dataset_cnn\guiding_per\3072_0_1436.png	0.986323119	0.903271412	5.285374597	0.483773161	0.695517315	0.367402053	0.221513605	2
E:\dataset_cnn\guiding_per\3073_0_7085.png	0.986453516	0.902067004	5.26134746	0.479010263	0.692084972	0.364142416	0.223129645	2
E:\dataset_cnn\guiding_per\3074_0_3202.png	0.986365856	0.902404109	5.315701193	0.486422573	0.697421266	0.366400148	0.222895408	2
